  25.000   15.000    0.126   25.000   15.000    5.609
  26.000   15.000    0.223   26.000   15.000    5.558
  27.000   15.000    0.309   27.000   15.000    5.553
  28.000   15.000    0.380   28.000   15.000    5.533
  29.000   15.000    0.434   29.000   15.000    5.593
  30.000   15.000    0.475   30.000   15.000    5.651
   0.000   16.000    0.194    0.000   16.000    5.685
   1.000   16.000    0.128    1.000   16.000    5.701
   2.000   16.000    0.062    2.000   16.000    5.699
   3.000   16.000    0.045    3.000   16.000    5.678
   4.000   16.000    0.109    4.000   16.000    5.644
   5.000   16.000    0.207    5.000   16.000    5.596
   6.000   16.000    0.299    6.000   16.000    5.559
   7.000   16.000    0.372    7.000   16.000    5.554
   8.000   16.000    0.428    8.000   16.000    5.549
   9.000   16.000    0.471    9.000   16.000    5.619
  10.000   16.000    0.504   10.000   16.000    5.672
  11.000   16.000    0.522   11.000   16.000    5.698
  12.000   16.000    0.529   12.000   16.000    5.701
  13.000   16.000    0.530   13.000   16.000    5.689
  14.000   16.000    0.516   14.000   16.000    5.697
  15.000   16.000    0.496   15.000   16.000    5.693
  16.000   16.000    0.466   16.000   16.000    5.681
  17.000   16.000    0.426   17.000   16.000    5.697
  18.000   16.000    0.380   18.000   16.000    5.697
  19.000   16.000    0.322   19.000   16.000    5.682
  20.000   16.000    0.256   20.000   16.000    5.698
  21.000   16.000    0.184   21.000   16.000    5.700
  22.000   16.000    0.110   22.000   16.000    5.684
  23.000   16.000    0.051   23.000   16.000    5.650
  24.000   16.000    0.052   24.000   16.000    5.604
  25.000   16.000    0.132   25.000   16.000    5.561
  26.000   16.000    0.231   26.000   16.000    5.558
  27.000   16.000    0.317   27.000   16.000    5.549
  28.000   16.000    0.388   28.000   16.000    5.564
  29.000   16.000    0.440   29.000   16.000    5.633
  30.000   16.000    0.479   30.000   16.000    5.680
   0.000   17.000    0.170    0.000   17.000    5.700
   1.000   17.000    0.112    1.000   17.000    5.694
   2.000   17.000    0.054    2.000   17.000    5.671
   3.000   17.000    0.050    3.000   17.000    5.630
   4.000   17.000    0.125    4.000   17.000    5.579
   5.000   17.000    0.229    5.000   17.000    5.559
   6.000   17.000    0.321    6.000   17.000    5.558
   7.000   17.000    0.392    7.000   17.000    5.547
   8.000   17.000    0.445    8.000   17.000    5.588
   9.000   17.000    0.484    9.000   17.000    5.652
  10.000   17.000    0.513   10.000   17.000    5.691
  11.000   17.000    0.526   11.000   17.000    5.702
